"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","hypercap_resp_failure","Hypercapnic RF",61,61.5,11,0.363636363636364,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",62,62.5,6,0.166666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",63,63.5,10,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",64,64.5,5,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",65,65.5,12,0.416666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",66,66.5,8,0.375,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",67,67.5,3,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",68,68.5,5,0.6,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",69,69.5,4,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",70,70.5,6,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",71,71.5,5,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",72,72.5,5,0.6,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",73,73.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",74,74.5,8,0.625,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",75,75.5,3,0.666666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",76,76.5,3,0.333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",77,77.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",78,78.5,1,1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",79,79.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",80,80.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",81,81.5,2,1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",84,84.5,4,0.75,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",85,85.5,5,0.6,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",86,86.5,1,1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",87,87.5,1,1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",88,88.5,1,1,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",89,89.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",90,90.5,1,1,"20260301_131122","2026-03-01 13:11:22.14127"
