"variable","level","type","smd_pre","smd_post","group","imp","run_id","run_ts"
"osa","1","factor",-0.0448861582760449,0.0104980254097969,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.06258903887772,-0.0310714617186218,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.06258903887772,0.0310714617186183,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00784411947443327,-0.00292707988915961,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00784411947443442,0.00292707988916173,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0474360216201267,-0.0193954514568321,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0474360216201263,0.0193954514568272,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0498309137994015,-0.0359757100145261,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.0498309137994015,0.035975710014522,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0183900968420593,-0.0294524320222254,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0183900968420592,0.0294524320222179,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",0.172842061895068,0.0885690368128188,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",-0.138855339232674,-0.074680316205005,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0335591849025047,-0.0320037506810409,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0863437003124133,-0.0082570905003078,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.379033442476437,-0.0858712184095051,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.379033442476437,0.0858712184095013,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0840777389407826,-0.0139777196373685,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.171392207469193,-0.032864762592053,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.161044483328118,-0.0383805392967117,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",-0.065587594954881,-0.025595899219648,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0324625621872232,-0.0184995436073981,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0538071089772695,0.0399015289136916,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.128843046756696,0.00200521183073367,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",0.0228904424252187,-0.0128015304502432,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.108082396736788,0.0149210570671654,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0174258824073357,0.0245379495224822,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.113404701483922,0.0141452356211669,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.11121210431421,-0.00855214729811523,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0918596417215886,0.01806292687471,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.244069238851939,-0.0186002889263065,"ABG",15,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",0.112153426374432,0.0522215988802863,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.07791237142034,-0.0209036253730039,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0779123714203399,0.0209036253729611,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",0.0526458942491266,0.0139644928357976,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",-0.0738401276386432,-0.00329791969455229,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",-0.0510207351504762,-0.0275843327027687,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0132592329728474,-0.00129521298121301,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0432910223497279,0.00944000930939097,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.00271650504953615,-0.00511597292702956,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.0312602798265828,0.00277556959821285,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.225252325642514,-0.0523900250435662,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0441619035550022,-0.0251007993638624,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.0441619035550023,0.0251007993638308,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.0637596693350249,0.0081733971744274,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.0637596693350249,-0.00817339717445094,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0448861582760451,-0.0107747134412856,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0448861582760449,0.0107747134412597,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.06258903887772,-0.0314067032294138,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.06258903887772,0.0314067032293794,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00784411947443327,-0.0027588365114064,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00784411947443442,0.0027588365114264,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0474360216201267,-0.020312248669646,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0474360216201263,0.020312248669625,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0498309137994015,-0.0356690137982028,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.0498309137994015,0.035669013798172,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0183900968420593,-0.0292464977711078,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0183900968420592,0.029246497771061,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",0.172842061895068,0.0871895865704891,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",-0.138855339232674,-0.0732696245355421,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0335591849025047,-0.0310741985413178,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0863437003124133,-0.00867746636994768,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.379033442476437,-0.0879843508452061,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.379033442476437,0.0879843508451708,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0882285146473264,-0.0151014441561026,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.168492149669021,-0.0332097011681055,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.163597703900363,-0.0347709522044827,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",-0.0692485653287352,-0.0242137718891668,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0329536161499768,-0.0198696698419983,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0522162808182976,0.0391152299729167,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.129194198344301,0.00146256352346961,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",0.023927751561046,-0.0140951671640724,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.104361768942059,0.0108708785323989,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0194109103936099,0.0242080899223725,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.112423766126714,0.0141596816319063,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.111642200898561,-0.00646155753957024,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0878896097612925,0.0206127463398413,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.24328678832891,-0.0189222789013615,"ABG",16,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",0.112153426374432,0.052539570591879,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.07791237142034,-0.022902617667147,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0779123714203399,0.0229026176671367,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",0.0526458942491266,0.0143904791661534,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",-0.0738401276386432,-0.00324134133379301,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",-0.0510207351504762,-0.0273185090087872,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0132592329728474,-0.000372354895432934,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0432910223497279,0.00867750945069618,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.00271650504953615,-0.00470249567113745,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.0312602798265828,0.00163056184537875,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.227379865707974,-0.0549740181047684,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0441619035550022,-0.0237176249993638,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.0441619035550023,0.0237176249993458,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.0637596693350249,0.013506667459232,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.0637596693350249,-0.0135066674592289,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0448861582760451,-0.00996222533652791,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0448861582760449,0.00996222533651625,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.06258903887772,-0.0307222497395075,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.06258903887772,0.0307222497394916,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00784411947443327,-0.00338078283042136,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00784411947443442,0.00338078283041523,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0474360216201267,-0.0191731170231454,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0474360216201263,0.0191731170231433,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0498309137994015,-0.0355205520486361,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.0498309137994015,0.035520552048621,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0183900968420593,-0.0284590129282666,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0183900968420592,0.0284590129282576,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",0.172842061895068,0.0882258359207863,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",-0.138855339232674,-0.0751324510114745,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0335591849025047,-0.0314824361337658,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0863437003124133,-0.00768529009969558,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.379033442476437,-0.085339602942233,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.379033442476437,0.0853396029422359,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0832876915005446,-0.0135595454468853,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.168322551265942,-0.0334544608314297,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.16276505241445,-0.0364258239370804,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",-0.0731389733687297,-0.0218038954772298,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0327848416930928,-0.0193821925020474,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0545439796462702,0.0403204124071954,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.127562822243754,-9.86242809381502e-05,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",0.021983008683926,-0.0121663473399307,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.109866778743191,0.0134116745543693,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0193863846497142,0.0224837964271204,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.112922378142564,0.0142260963609745,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.1128970465578,-0.00857027013724935,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0864173590092216,0.0174368122707368,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.244344475365592,-0.0182992079455444,"ABG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",0.112153426374432,0.0525524224651364,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.07791237142034,-0.0208958854928194,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0779123714203399,0.0208958854927857,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",0.0526458942491266,0.0152975217246079,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",-0.0738401276386432,-0.00585421921101057,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",-0.0510207351504762,-0.0264709952190091,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0132592329728474,-0.00108514839148564,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0432910223497279,0.00820195023462693,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.00271650504953615,-0.0045634505881291,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.0312602798265828,0.00311360885590004,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.228710785013704,-0.0513081869084061,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0441619035550022,-0.0239704996841875,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.0441619035550023,0.0239704996841502,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.0637596693350249,0.00979511846085246,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.0637596693350249,-0.00979511846087779,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0448861582760451,-0.0114912284629345,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0448861582760449,0.0114912284628962,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.06258903887772,-0.0294604664750171,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.06258903887772,0.0294604664749905,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00784411947443327,-0.00306586191970814,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00784411947443442,0.00306586191971473,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0474360216201267,-0.0170620999262838,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0474360216201263,0.0170620999262482,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0498309137994015,-0.033346997650008,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.0498309137994015,0.0333469976499755,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0183900968420593,-0.0280576772928417,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0183900968420592,0.028057677292796,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",0.172842061895068,0.0889205885485291,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",-0.138855339232674,-0.0748477018903234,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0335591849025047,-0.0321161613651992,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0863437003124133,-0.0084385909591653,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.379033442476437,-0.0848404975268824,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.379033442476437,0.0848404975268462,"ABG",18,"20260423_111150","2026-04-23 11:11:50.486947"
