"variable","level","type","smd_pre","smd_post","group","imp","abs_post","run_id","run_ts"
"sex","Female","factor",-0.0595948320172236,-0.0102139642941946,"VBG",33,0.0102139642941946,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0102138885703285,"VBG",63,0.0102138885703285,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.0102138885702605,"VBG",63,0.0102138885702605,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.0102114273328141,"VBG",59,0.0102114273328141,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.010211427332751,"VBG",59,0.010211427332751,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0339656490418345,0.0102102339686275,"VBG",38,0.0102102339686275,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0102095956656239,"VBG",44,0.0102095956656239,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.010209595665587,"VBG",44,0.010209595665587,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.010191604649614,"VBG",14,0.010191604649614,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0101916046496111,"VBG",14,0.0101916046496111,"20260208_102357","2026-02-08 10:23:57.345274"
"ckd","0","factor",-0.0627237380970446,-0.0101879758661624,"VBG",68,0.0101879758661624,"20260208_102357","2026-02-08 10:23:57.345274"
"ckd","1","factor",0.0627237380970446,0.0101879758661343,"VBG",68,0.0101879758661343,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.023317332237701,0.0101876296746865,"VBG",69,0.0101876296746865,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0248448256779546,0.0101734836970612,"VBG",43,0.0101734836970612,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0238482736601758,0.0101731285647186,"VBG",18,0.0101731285647186,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0657531743860097,-0.0101636370655106,"VBG",15,0.0101636370655106,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","0","factor",-0.0457422762030145,-0.0101624104436934,"VBG",20,0.0101624104436934,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","1","factor",0.0457422762030146,0.0101624104436343,"VBG",20,0.0101624104436343,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0642281447485052,-0.0101603626104831,"VBG",16,0.0101603626104831,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0233793129333592,0.0101583985133213,"VBG",57,0.0101583985133213,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","0","factor",-0.0457422762030145,-0.0101576879663867,"VBG",19,0.0101576879663867,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","1","factor",0.0457422762030146,0.0101576879663521,"VBG",19,0.0101576879663521,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.0101515676535564,"VBG",1,0.0101515676535564,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0101515676535344,"VBG",1,0.0101515676535344,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0342609136167295,0.0101503970580193,"VBG",72,0.0101503970580193,"20260208_102357","2026-02-08 10:23:57.345274"
"ckd","1","factor",0.0627237380970446,0.0101437485626071,"VBG",24,0.0101437485626071,"20260208_102357","2026-02-08 10:23:57.345274"
"ckd","0","factor",-0.0627237380970446,-0.0101437485625858,"VBG",24,0.0101437485625858,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","1","factor",0.0457422762030146,0.0101404437880751,"VBG",8,0.0101404437880751,"20260208_102357","2026-02-08 10:23:57.345274"
"phtn","0","factor",-0.0457422762030145,-0.010140443788068,"VBG",8,0.010140443788068,"20260208_102357","2026-02-08 10:23:57.345274"
